Feature1,Feature2,True_Label,Cluster
-7.838069812685523,-8.864744283387195,2,1
-9.24112372849476,5.986734577375772,3,3
-9.900937907001705,5.052951326579462,3,3
4.1782114837986,2.3018951754366404,1,2
-10.362060485103605,7.41604269027066,3,3
5.231557049795547,1.3416929627103376,1,2
0.13898373736889535,9.621758694639755,0,0
-8.366715715335731,-10.11019476368152,2,1
-1.2753802548979667,7.183020653241789,0,0
3.683268859851127,1.1766742514380055,1,2
-8.970872195444013,6.768506370675512,3,3
-1.119931301755288,11.878411088903517,0,0
-8.546751304270007,6.793773476282671,3,3
4.667529735826191,2.494542241983239,1,2
-6.909083889541292,-6.051374661650225,2,1
-5.0965743718222996,8.170854834336863,0,0
0.02151482955609696,10.336745763622497,0,0
-9.316908660135937,6.12948413029347,3,3
-3.7365286479029587,12.152867041726513,0,0
-5.921531858107493,-8.594616962371672,2,1
-7.1047105717000605,-6.691744913068633,2,1
-8.39019839408748,6.1958363403559265,3,3
-0.06627430469581252,6.944133940875984,0,0
-9.035213207274467,7.438800739936855,3,3
-9.492906592425863,7.159108209609957,3,3
-8.807137195122898,6.231518503655002,3,3
6.894976288878827,3.289213119804239,1,2
-9.756983818596668,7.865778203307856,3,3
-2.168007721146556,10.975000259621964,0,0
4.896176993420014,1.6971946794117132,1,2
-4.944998060027151,-5.870337566371009,2,1
3.801496065320719,2.5389874965375134,1,2
6.149318050049763,1.107831879656009,1,2
3.853098436808441,2.707231525782609,1,2
3.479195037572742,0.10618762897360634,1,2
-7.360148153442751,-6.243860673673072,2,1
5.047247092021162,0.05804682021026775,1,2
-0.9626983393088238,10.41120630687262,0,0
-3.768023907886708,8.5504675644215,0,0
-8.986209955062403,7.351797349915975,3,3
3.830239315764059,0.8057125958372631,1,2
-2.5013320734754756,9.084757018845435,0,0
4.3084325754836055,2.013498442432528,1,2
-2.8443918010415263,10.085286869336459,0,0
-8.524039821494073,-9.040185917167388,2,1
-5.1564786405931144,-9.489680261443096,2,1
-8.45771826439415,8.025062673146852,3,3
5.074541121572721,5.08627088190889,1,2
-8.668422140829364,5.166105948022653,3,3
-2.821380998588663,8.274784726210072,0,0
-4.3747704346241605,-6.2881022985414745,2,1
2.5708999942063104,0.8767746240278533,1,2
-8.66102481969554,-6.415378527935405,2,1
-6.756883153329922,-7.02844407306266,2,1
-9.807668721401715,9.986489254412971,3,3
5.2843061649269805,2.284701214685399,1,2
-8.353576185358838,7.1021190360507,3,3
-8.98353509885081,-4.255744478495537,2,1
-8.718275685654781,-9.076671913590676,2,1
-10.229357457921871,7.6810763896008805,3,3
-7.375531311962366,8.07516417040847,3,3
0.6740366724661997,10.562984019025041,0,0
-0.771304254541644,7.783262650670756,0,0
-7.648094675807691,4.700724955641432,3,3
-7.391050306989824,9.74689715082105,3,3
-2.669743162984587,7.461422644569261,0,0
-7.157558679467833,-7.074840642876086,2,1
-8.518532814279476,6.1955689178904745,3,3
3.189414621534282,1.9016026497277623,1,2
-0.7400374419708196,8.310522650041264,0,0
-4.3630759700366095,-7.710491955837939,2,1
-6.8887335584611105,-5.622373431598484,2,1
-9.039790868841832,8.539735325238377,3,3
-2.913307874719587,10.090599511892265,0,0
-3.0973598527509867,6.819013706000144,0,0
-9.226521850636663,9.721493671255779,3,3
-3.766735882213372,-7.913891320410299,2,1
-8.995001584442218,7.0702903307136875,3,3
-3.3045840506114113,7.824976879804805,0,0
4.257413010096818,4.229159166814765,1,2
-9.549086777242385,7.301844509181285,3,3
3.970228414402309,2.2643046732881933,1,2
5.361392683833171,2.308995720359429,1,2
-6.383306842829585,-5.62981615086256,2,1
0.43789007632183363,9.067181456155915,0,0
-6.4785387200434155,-6.3975628839819265,2,1
-7.996948584724152,6.8803024384549625,3,3
3.2550289670617447,-0.05435722448376845,1,2
-6.653998833435906,-6.332668089576608,2,1
-6.280095263522307,-7.85714493396369,2,1
-8.733249511966239,9.06634036941099,3,3
-10.62878300427073,8.702254175913705,3,3
-6.679315833977847,-7.108814347846763,2,1
-5.261605941004326,-6.937872297527007,2,1
-2.797739070224434,9.46660714169874,0,0
-1.9671042147901292,11.321340977897275,0,0
-6.656626005348103,-7.385738549953006,2,1
-5.536837361109672,-5.927351890752992,2,1
-7.061049414062943,-6.250810927415405,2,1
5.890762068051457,2.661939802783387,1,2
-0.7644519948203108,9.029635719727702,0,0
-9.819441281327146,4.5775735702140175,3,3
-9.4822810934119,6.2848914456879195,3,3
-4.566462262299456,-3.8709702610372623,2,1
-7.080652941160647,-6.858077301182151,2,1
-10.418851385355541,5.721818533129913,3,3
-5.101070959156774,-5.801679627278347,2,1
-7.544550567938535,-8.207313664316299,2,1
-6.189668976742595,-7.896682647904106,2,1
-10.338824743544372,6.306905459711426,3,3
-8.553955331737896,8.825092054349415,3,3
-7.957238089505067,-5.537723027859284,2,1
-1.0781949778129467,9.991373005157019,0,0
5.2999005113081,1.2200883474118154,1,2
-7.788050500756566,-4.141095022955542,2,1
-1.4862681661103043,8.548885993308138,0,0
-1.7517167045820645,10.312918919453503,0,0
-2.677689697588995,8.682831728898487,0,0
-9.800550149470439,7.971406732509614,3,3
3.7764220968714404,2.1561844059087742,1,2
-6.5426001025234415,-5.4812233454663115,2,1
8.088226021656977,1.4289118432812433,1,2
-4.681324135298736,6.903090466633489,0,0
-5.334202010103507,-6.5219258547361765,2,1
-10.241485809702903,8.95249608976125,3,3
-2.3626834752295025,7.854771452415122,0,0
-4.501476696400395,9.309577982002008,0,0
-7.0120502636781525,-3.0105455867944686,2,1
-7.15215867665699,8.74481260868299,3,3
4.528228692578032,2.904177830266749,1,2
-7.744392792241349,-10.766673031493312,2,1
-2.3389216051758783,10.007482139979892,0,0
6.047304545192098,1.1991025916146711,1,2
-9.741645847178681,8.026684299611238,3,3
-1.7366260935936784,14.793383364180404,0,0
-9.097994544312463,-6.605069713607213,2,1
-9.807274025322814,6.124734905523322,3,3
-5.221338291714295,-5.099564134935377,2,1
-9.419062412444347,-7.0276190334680715,2,1
-11.678749757066688,7.643463476558111,3,3
-3.5622772638687787,8.52279290830167,0,0
-7.905969921851934,6.769107411433252,3,3
-6.074862425795665,-8.227811565962503,2,1
-2.4188523081412105,12.70914929692625,0,0
-3.6979787307018013,8.842181465997973,0,0
-3.0232693978429044,7.810870224365893,0,0
-11.807277472199692,8.445388299675004,3,3
-7.705084921919401,-7.887544645183024,2,1
-7.34086140941407,6.676092446421631,3,3
-9.173526730193789,6.799547721321407,3,3
4.712661278145342,0.7267445093241753,1,2
-9.037278376209871,5.861728958492741,3,3
4.811220309221161,2.1986223261335485,1,2
-3.888333974403455,11.33918773572463,0,0
8.430277475038533,1.176866524560251,1,2
5.81857907420435,2.611356026618179,1,2
-7.531381810450144,5.304553395128581,3,3
-1.3882572153678574,9.929841526348518,0,0
4.660772774097521,1.9369820532757271,1,2
-3.227958979820685,8.735797663202597,0,0
-3.2043241622714436,8.315691497842936,0,0
6.391551928717813,2.3548009488925516,1,2
-7.513663090915272,7.2067671199795,3,3
5.597767524394162,-0.5191104094627077,1,2
-11.543037271019928,4.947319000990468,3,3
-7.087311167126931,-8.716556947709995,2,1
-9.082928202551656,6.206168948289029,3,3
-8.106925516284731,-6.885171279392375,2,1
-2.0428362746557434,11.22732045362265,0,0
-6.828501988762431,-8.035069439863909,2,1
-6.892835936794347,7.28922082205038,3,3
-7.057248679288883,11.207868378526623,3,3
4.839333347448416,0.9229884615319721,1,2
-3.7474434182415175,8.53220736571883,0,0
4.590748930904104,1.1580325272400844,1,2
-7.142066826194383,-8.013727332515213,2,1
-5.7220791251787535,-11.152923524221059,2,1
-11.539914357865118,6.50951221589767,3,3
-4.5757016749883865,7.607548568325638,0,0
4.682356400423793,2.01780389318435,1,2
-9.007175790550818,-9.52132281124711,2,1
-1.5411336986750288,11.067233464496844,0,0
-8.287396786534,10.080798430691388,3,3
4.496935537647674,2.3917019725962407,1,2
-1.6443621784691005,9.481161360013626,0,0
-3.339671581073523,7.217469289315049,0,0
-8.879600114211964,9.98190031050332,3,3
-6.794652303805609,-6.085570461740851,2,1
7.336408626502385,2.9344339758412468,1,2
5.621427320759188,1.8897926775750493,1,2
4.583426782590829,3.6281225069655143,1,2
-7.16565079229629,-6.553960283506362,2,1
-6.30672401280394,-6.235047122489342,2,1
5.059831775707832,0.28493611299316735,1,2
-5.305298118172267,-7.682962410616799,2,1
-8.585345748685919,7.986433889852817,3,3
-6.028381092309692,8.943595014070675,3,3
4.74722819205719,1.256683513793057,1,2
-5.250783842403903,-6.168062243956017,2,1
-6.416377672252825,-4.32678717632309,2,1
-7.1868883041381535,10.261044096829593,3,3
-6.418517144437619,-5.6565037744670015,2,1
-7.8898631275170725,-6.4616183499402435,2,1
-10.44653627461442,2.9414971902567917,3,3
5.068676922315459,2.4748548689212697,1,2
-9.952033635183083,5.343489148667644,3,3
-8.13868278298572,7.2700606920524775,3,3
-7.817971243415564,-6.286404293119833,2,1
-9.214500039140898,-7.5222823347248156,2,1
-1.7366447222397605,9.784965054566635,0,0
-10.29581285844794,5.2540956683153075,3,3
-0.041746052800824884,8.640732068863754,0,0
-6.031362722703954,-9.521253732009672,2,1
-10.629215266234594,7.5379375576442635,3,3
-2.5377219349067834,7.510492081241608,0,0
-7.254242543036932,7.658381286692443,3,3
-7.1931620770803075,-8.155890274589897,2,1
-6.8626551556262125,7.146420125012085,3,3
-1.9330994496437892,8.965244006057182,0,0
-8.866390891304857,6.740745235865375,3,3
-8.44999366517418,-6.075130464485017,2,1
4.973079493678671,1.2550467514455161,1,2
5.073631802089828,5.656119893807073,1,2
-4.927015257053073,-4.537842798185668,2,1
-7.325972446191258,-4.816549373308518,2,1
-9.870230655008452,-6.319024738504589,2,1
-4.9008391112443,8.115223593767663,0,0
-2.025119782545616,7.773439712869838,0,0
-3.8434692674910353,7.790570700750164,0,0
-2.736875265606125,9.896761937925186,0,0
-8.957789843504584,8.002080609873303,3,3
-6.939765995338959,6.024260643176952,3,3
-5.433808515958906,-3.5643250908889197,2,1
5.608105107939714,5.218051768898922,1,2
4.944263367505051,-0.3004464885551159,1,2
-6.067433098844088,-5.741376852821976,2,1
-2.4044944955677217,8.436315732905681,0,0
-6.9853753582399065,-6.150357127536644,2,1
-7.752148562074236,-8.402244689315246,2,1
-5.406978960663879,-7.36735666853888,2,1
-5.242662010259867,-5.9664024119151815,2,1
-6.837355455097578,-6.8937880882422515,2,1
-6.638766219576473,-6.875540563045825,2,1
-2.0229480943200873,8.819071546646795,0,0
-7.577397716879181,8.143623267800772,3,3
-11.095408317682514,8.463606861033107,3,3
8.499918541102891,2.0619973349624643,1,2
5.479564508124661,3.594340772272665,1,2
-6.749629806539517,6.948453143600274,3,3
-8.801998571626873,9.441853748621847,3,3
-1.5706966014052408,7.728549793573897,0,0
4.098429587499481,3.7121643889871043,1,2
-2.8826438457713603,10.471642554629854,0,0
5.358348574847689,2.473662841871154,1,2
-10.020003384498368,6.392251518122029,3,3
-3.8349837773544495,9.244873787116614,0,0
-11.261025480494276,9.07063194718446,3,3
-1.2710730995707054,10.23455058219928,0,0
-9.642272924307083,8.535609612920421,3,3
-3.47905694941654,7.391964122776729,0,0
5.515771114217047,1.4342315477601426,1,2
-8.353358281458735,-7.217059318271484,2,1
-6.425673993292721,-8.011523368304983,2,1
-7.25266388042659,-4.469091229245958,2,1
-12.893176196134867,8.340335894795064,3,3
-2.0695889131047283,7.94275900115877,0,0
-5.817464176118385,-5.445056118084071,2,1
3.8225002060146767,2.571873855468838,1,2
-9.39663792074259,8.956645845054982,3,3
-8.223599771243242,6.96163643357089,3,3
-7.947992673214717,2.912939963502283,3,3
-7.04646628317432,-8.235971055473131,2,1
-3.4101556579309578,8.576745503508405,0,0
3.1080296105320313,3.035704354889762,1,2
-7.467950817286136,6.118754489478186,3,3
2.3515910798409934,0.9353075791188654,1,2
-0.4050061566486014,6.9115095340099,0,0
-2.0107266050833625,7.891556323363491,0,0
3.4949901014143263,-0.7341534670560463,1,2
-4.887335978377683,-6.045764579174957,2,1
-1.2904088894614532,11.048646171054557,0,0
-1.993770188700058,6.369725895154221,0,0
-8.067465982147638,7.5928955884081,3,3
3.863946161077543,4.087190844219101,1,2
-5.72720375201105,5.944446028119068,3,3
-6.378380962578921,8.436714152106541,3,3
4.009598610584316,1.5504927706499712,1,2
-1.7301778516909918,11.313394497702188,0,0
-2.529443460159651,7.427719734764471,0,0
-8.653520546459282,8.150750979559405,3,3
-4.018223695302304,7.193003209016723,0,0
-6.782915568936089,-9.843309442806753,2,1
-4.459060287563299,-6.199808141004977,2,1
-5.095421457764309,-8.721521315981436,2,1
5.5517236008029105,2.253083368675269,1,2
5.900844159711188,0.9942337149871456,1,2
-3.325771709840524,9.180670012763121,0,0
-3.5292347054204862,9.362666673939827,0,0
4.38920171575282,2.193240213590716,1,2
-5.7881828756958,-6.8021907645649975,2,1
-2.023071668960558,8.436662707573847,0,0
-2.472432361664336,9.761283565066496,0,0
6.043396425949293,3.8805023264319702,1,2
-2.617212805423251,10.519585475036358,0,0
-5.749614759494471,-6.30837201595178,2,1
1.5826920334613206,0.461040217564626,1,2
2.101181891655872,4.2674951631316524,1,2
-9.940215121833084,6.108144259977132,3,3
-5.3873544460013125,8.974515315024496,0,0
4.359571369986063,1.3135730965294696,1,2
-6.950008059470046,-6.1645483524412645,2,1
-8.737841680798702,8.097431742054852,3,3
4.615244492118974,3.755759594112858,1,2
-5.455295987989285,-9.107456545950802,2,1
-2.9217751687802163,5.5614043810949445,0,0
-7.776006121751175,7.673347112393955,3,3
0.5945488718157437,1.8917273841640136,1,2
-9.477864150944326,9.046191479293835,3,3
-7.245862144087243,-5.433978840843411,2,1
-1.5879475729876122,10.15054769326928,0,0
-5.084679961182793,-7.79478394975502,2,1
-6.625585955097153,-9.000681338633417,2,1
-2.012302475947404,10.47760381888186,0,0
-5.983527086376483,-5.828350479809599,2,1
-9.07852694998597,8.3305330301744,3,3
-7.98292210503592,-5.025969830460291,2,1
-10.19692620792994,6.342873407525474,3,3
-0.2556620449087079,9.125428298827984,0,0
-6.419996814252874,8.668781889297001,3,3
2.6000946247582224,3.092550032981563,1,2
6.19618875261495,1.2081450856586113,1,2
4.912678218815844,2.3455005633912362,1,2
-6.095373959098021,-7.740659599183815,2,1
-8.405287312716224,7.714005673655534,3,3
-2.412777594409556,7.397668961304362,0,0
-0.33248221136018774,10.453192367326132,0,0
-3.4117575413968453,11.792703404961728,0,0
2.762569699942435,4.138816590050621,1,2
4.926527438257956,2.0428245061749553,1,2
4.293477040915084,3.0174792311608596,1,2
-3.768780386323914,8.115197160032288,0,0
5.10158148956619,-0.5920829050442062,1,2
-8.477297685764329,-7.337946649807948,2,1
6.363788825656615,0.9184050462519009,1,2
-3.787371826196673,-5.067560247386233,2,1
-1.5730178974745175,9.95680439209474,0,0
3.215780502980187,5.921742781196818,1,2
-7.793895494390195,-7.160566547754115,2,1
-9.681579796503463,7.009690104881911,3,3
